"observed_on","user_login","quality_grade","num_identification_agreements","num_identification_disagreements","captive_cultivated","place_guess","latitude","longitude","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id"
"150","2016-04-02","jlzachary1","research",4,0,"false","Oklahoma County, US-OK, US",35.643343,-97.497506,"Mourning Dove","Zenaida macroura","Mourning Dove","Aves",3454
"151","2016-04-02","jlzachary1","research",3,0,"false","Oklahoma County, US-OK, US",35.552122,-97.353812,"Eastern Bluebird","Sialia sialis","Eastern Bluebird","Aves",12942
"152","2016-04-02","jlzachary1","research",2,1,"false","Oklahoma County, US-OK, US",35.552837,-97.353855,"Eastern Phoebe","Sayornis phoebe","Eastern Phoebe","Aves",17008
"153","2016-04-03","jlzachary1","research",5,0,"false","Oklahoma County, US-OK, US",35.710206,-97.33593,"Greater Roadrunner","Geococcyx californianus","Greater Roadrunner","Aves",1986
"154","2016-04-04","jlzachary1","research",3,0,"false","Lake Hefner",35.578452,-97.60859,"Common Loon","Gavia immer","Common Loon","Aves",4626
"155","2016-04-04","jlzachary1","research",2,0,"false","Lake Hefner",35.551393,-97.598575,"Great Egret","Ardea alba","Great Egret","Aves",144455
"156","2016-04-04","jlzachary1","research",3,0,"false","Lake Hefner",35.547164,-97.590533,"Pied-billed Grebe","Podilymbus podiceps","Pied-billed Grebe","Aves",4246
"157","2016-04-04","jlzachary1","research",2,0,"false","Lake Hefner",35.552069,-97.581693,"American Coot","Fulica americana","American Coot","Aves",473
"158","2016-04-04","jlzachary1","research",2,0,"false","Lake Hefner",35.551912,-97.581543,"Ring-billed Gull","Larus delawarensis","Ring-billed Gull","Aves",4364
"159","2016-04-04","jlzachary1","research",2,0,"false","Lake Hefner",35.613405,-97.580196,"European Starling","Sturnus vulgaris","European Starling","Aves",14850
"160","2016-04-04","jlzachary1","research",2,0,"false","Lake Hefner",35.613405,-97.580196,"Killdeer","Charadrius vociferus","Killdeer","Aves",4793
"161","2016-04-06","jlzachary1","research",3,0,"false","Lake Hefner",35.560126,-97.6105,"Redhead","Aythya americana","Redhead","Aves",7056
"162","2016-04-06","jlzachary1","research",2,0,"false","Lake Hefner",35.545694,-97.594399,"Bonaparte's Gull","Chroicocephalus philadelphia","Bonaparte's Gull","Aves",144502
"163","2016-04-09","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.612071,-97.579734,"House Finch","Haemorhous mexicanus","House Finch","Aves",199840
"164","2016-04-09","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.611627,-97.579514,"House Finch","Haemorhous mexicanus","House Finch","Aves",199840
"165","2016-04-09","jlzachary1","research",3,0,"false","Martin Park Nature Center",35.606525,-97.609086,"Mourning Dove","Zenaida macroura","Mourning Dove","Aves",3454
"166","2016-04-09","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.606525,-97.609086,"Brown-headed Cowbird","Molothrus ater","Brown-headed Cowbird","Aves",10373
"167","2016-04-09","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.606525,-97.609086,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"168","2016-04-09","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.60538,-97.605945,"Northern Cardinal","Cardinalis cardinalis","Northern Cardinal","Aves",9083
"169","2016-04-09","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.605825,-97.605935,"Tufted Titmouse","Baeolophus bicolor","Tufted Titmouse","Aves",13632
"170","2016-04-09","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.605825,-97.605935,"Tufted Titmouse","Baeolophus bicolor","Tufted Titmouse","Aves",13632
"171","2016-04-09","jlzachary1","research",3,0,"false","Martin Park Nature Center",35.605171,-97.605935,"Blue-winged Teal","Spatula discors","Blue-winged Teal","Aves",558433
"172","2016-04-09","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.604526,-97.60748,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"173","2016-04-09","jlzachary1","research",1,0,"false","Martin Park Nature Center",35.604526,-97.60748,"Ruby-crowned Kinglet","Corthylio calendula","Ruby-crowned Kinglet","Aves",1289388
"174","2016-04-09","jlzachary1","research",3,0,"false","Lake Hefner",35.562046,-97.615478,"Blue-winged Teal","Spatula discors","Blue-winged Teal","Aves",558433
"175","2016-04-09","jlzachary1","research",2,1,"false","Lake Hefner",35.56257,-97.614663,"Ring-necked Duck","Aythya collaris","Ring-necked Duck","Aves",7044
"176","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.562308,-97.613804,"Horned Grebe","Podiceps auritus","Horned Grebe","Aves",4209
"177","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.561609,-97.609384,"Eared Grebe","Podiceps nigricollis","Eared Grebe","Aves",4205
"178","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.560702,-97.610114,"Great Egret","Ardea alba","Great Egret","Aves",144455
"179","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.560842,-97.609814,"Eared Grebe","Podiceps nigricollis","Eared Grebe","Aves",4205
"180","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.551973,-97.597625,"Yellow-headed Blackbird","Xanthocephalus xanthocephalus","Yellow-headed Blackbird","Aves",10470
"181","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.552846,-97.597282,"Mallard","Anas platyrhynchos","Mallard","Aves",6930
"182","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.55323,-97.597196,"Red-winged Blackbird","Agelaius phoeniceus","Red-winged Blackbird","Aves",9744
"183","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.551624,-97.596981,"American Coot","Fulica americana","American Coot","Aves",473
"184","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.550891,-97.599428,"Great Egret","Ardea alba","Great Egret","Aves",144455
"185","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.548285,-97.595796,"European Starling","Sturnus vulgaris","European Starling","Aves",14850
"186","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.54873,-97.596204,"Canada Goose","Branta canadensis","Canada Goose","Aves",7089
"187","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.546676,-97.595493,"Common Grackle","Quiscalus quiscula","Common Grackle","Aves",9602
"188","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.546318,-97.595123,"Eurasian Collared-Dove","Streptopelia decaocto","Eurasian Collared-Dove","Aves",2969
"189","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.544305,-97.595455,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"190","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.544305,-97.595343,"Yellow-rumped Warbler","Setophaga coronata","Yellow-rumped Warbler","Aves",145245
"191","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.544873,-97.594463,"Blue-winged Teal","Spatula discors","Blue-winged Teal","Aves",558433
"192","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.545287,-97.593969,"Pied-billed Grebe","Podilymbus podiceps","Pied-billed Grebe","Aves",4246
"193","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.546287,-97.593428,"Bonaparte's Gull","Chroicocephalus philadelphia","Bonaparte's Gull","Aves",144502
"194","2016-04-09","jlzachary1","research",2,0,"false","Lake Hefner",35.546071,-97.593567,"Eared Grebe","Podiceps nigricollis","Eared Grebe","Aves",4205
"195","2016-04-09","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.637828,-97.566525,"House Sparrow","Passer domesticus","House Sparrow","Aves",13858
"196","2016-04-09","jlzachary1","research",3,0,"false","Oklahoma County, US-OK, US",35.6217,-97.481652,"Great-tailed Grackle","Quiscalus mexicanus","Great-tailed Grackle","Aves",9607
"197","2016-04-07","jlzachary1","research",2,0,"false","Lake Hefner",35.54478,-97.59482,"Blue-winged Teal","Spatula discors","Blue-winged Teal","Aves",558433
"198","2016-04-07","jlzachary1","research",2,0,"false","Lake Hefner",35.546278,-97.592266,"American Robin","Turdus migratorius","American Robin","Aves",12727
"199","2016-04-07","jlzachary1","research",2,0,"false","Lake Hefner",35.54757,-97.594165,"Bonaparte's Gull","Chroicocephalus philadelphia","Bonaparte's Gull","Aves",144502
"200","2016-04-07","jlzachary1","research",1,0,"false","Lake Hefner",35.546365,-97.592095," ","Dryobates pubescens","Downy Woodpecker","Aves",792988
"201","2015-07-09","thewanderingwizard","research",2,0,"false","Wal-Mart",35.389401,-97.511816,"House Finch","Haemorhous mexicanus","House Finch","Aves",199840
"202","2016-04-11","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.546919,-97.58309,"Red-winged Blackbird","Agelaius phoeniceus","Red-winged Blackbird","Aves",9744
"203","2016-04-11","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.551694,-97.581744,"Feral Pigeon","Columba livia domestica","Feral Pigeon","Aves",122767
"204","2016-04-11","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.612472,-97.580411,"Killdeer","Charadrius vociferus","Killdeer","Aves",4793
"205","2016-04-12","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.60682,-97.60954,"Carolina Chickadee","Poecile carolinensis","Carolina Chickadee","Aves",144814
"206","2016-04-12","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.606856,-97.608998,"Ruby-crowned Kinglet","Corthylio calendula","Ruby-crowned Kinglet","Aves",1289388
"207","2016-04-12","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.610432,-97.601211,"Scissor-tailed Flycatcher","Tyrannus forficatus","Scissor-tailed Flycatcher","Aves",16783
"208","2016-04-12","jlzachary1","research",2,0,"false","Martin Park Nature Center",35.612939,-97.582208,"Great Blue Heron","Ardea herodias","Great Blue Heron","Aves",4956
"209","2016-04-14","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.619785,-97.578842,"Eastern Meadowlark","Sturnella magna","Eastern Meadowlark","Aves",9528
"210","2016-04-14","jlzachary1","research",3,0,"false","Oklahoma County, US-OK, US",35.61779,-97.578869,"Scissor-tailed Flycatcher","Tyrannus forficatus","Scissor-tailed Flycatcher","Aves",16783
"211","2016-04-14","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.613763,-97.580196,"European Starling","Sturnus vulgaris","European Starling","Aves",14850
"212","2016-04-14","jlzachary1","research",3,0,"false","Oklahoma County, US-OK, US",35.613859,-97.580776,"Great-tailed Grackle","Quiscalus mexicanus","Great-tailed Grackle","Aves",9607
"213","2016-04-14","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.613702,-97.580486,"Red-winged Blackbird","Agelaius phoeniceus","Red-winged Blackbird","Aves",9744
"214","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.547412,-97.590625,"Eared Grebe","Podiceps nigricollis","Eared Grebe","Aves",4205
"215","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.548416,-97.6013,"Great Egret","Ardea alba","Great Egret","Aves",144455
"216","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.550799,-97.600023,"Canada Goose","Branta canadensis","Canada Goose","Aves",7089
"217","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.552397,-97.597341,"Common Grackle","Quiscalus quiscula","Common Grackle","Aves",9602
"218","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.552135,-97.597287,"American Robin","Turdus migratorius","American Robin","Aves",12727
"219","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.552205,-97.597319,"Great Egret","Ardea alba","Great Egret","Aves",144455
"220","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.551,-97.599551,"Great Egret","Ardea alba","Great Egret","Aves",144455
"221","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.551419,-97.59924,"Cliff Swallow","Petrochelidon pyrrhonota","Cliff Swallow","Aves",11858
"222","2016-04-15","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.551301,-97.581049,"American White Pelican","Pelecanus erythrorhynchos","American White Pelican","Aves",4334
"223","2016-04-18","jlzachary1","research",1,0,"false","Oklahoma County, US-OK, US",35.546579,-97.568786,"Cuervo Norteamericano","Corvus brachyrhynchos","American Crow","Aves",8021
"224","2016-04-18","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.550926,-97.582433,"Ring-billed Gull","Larus delawarensis","Ring-billed Gull","Aves",4364
"225","2016-04-18","jlzachary1","research",1,0,"false","Oklahoma County, US-OK, US",35.551066,-97.581661,"Pato de collar","Anas platyrhynchos","Mallard","Aves",6930
"226","2016-04-18","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.551625,-97.581146,"American White Pelican","Pelecanus erythrorhynchos","American White Pelican","Aves",4334
"227","2016-04-18","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.552192,-97.581993,"Feral Pigeon","Columba livia domestica","Feral Pigeon","Aves",122767
"228","2016-04-18","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.551848,-97.597338,"Common Grackle","Quiscalus quiscula","Common Grackle","Aves",9602
"229","2016-04-18","jlzachary1","research",1,0,"false","Oklahoma County, US-OK, US",35.552515,-97.597574,"Pato de collar","Anas platyrhynchos","Mallard","Aves",6930
"230","2016-04-18","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.551725,-97.597392,"Red-winged Blackbird","Agelaius phoeniceus","Red-winged Blackbird","Aves",9744
"231","2016-04-18","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.551811,-97.597724,"Northern Flicker","Colaptes auratus","Northern Flicker","Aves",18236
"232","2016-04-18","jlzachary1","research",3,0,"false","Oklahoma County, US-OK, US",35.514954,-97.654617,"Great-tailed Grackle","Quiscalus mexicanus","Great-tailed Grackle","Aves",9607
"233","2016-04-17","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.665521,-97.318466,"Eastern Kingbird","Tyrannus tyrannus","Eastern Kingbird","Aves",16782
"234","2016-04-17","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.659619,-97.298607,"Great Blue Heron","Ardea herodias","Great Blue Heron","Aves",4956
"235","2016-04-17","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.62357,-97.350572,"Eastern Bluebird","Sialia sialis","Eastern Bluebird","Aves",12942
"236","2016-04-17","jlzachary1","research",3,0,"false","Oklahoma County, US-OK, US",35.623736,-97.349435,"Scissor-tailed Flycatcher","Tyrannus forficatus","Scissor-tailed Flycatcher","Aves",16783
"237","2016-04-17","jlzachary1","research",3,0,"false","Oklahoma County, US-OK, US",35.6104,-97.406909,"American White Pelican","Pelecanus erythrorhynchos","American White Pelican","Aves",4334
"238","2016-04-16","jlzachary1","research",4,0,"false","Oklahoma County, US-OK, US",35.642988,-97.497543,"geai bleu","Cyanocitta cristata","Blue Jay","Aves",8229
"239","2016-05-06","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.59684,-97.475834,"Red-winged Blackbird","Agelaius phoeniceus","Red-winged Blackbird","Aves",9744
"240","2016-05-06","jlzachary1","research",4,0,"false","Oklahoma County, US-OK, US",35.608019,-97.600699,"Swainson's Hawk","Buteo swainsoni","Swainson's Hawk","Aves",5196
"241","2016-05-06","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.608093,-97.60027,"Baltimore Oriole","Icterus galbula","Baltimore Oriole","Aves",9346
"242","2016-05-02","jlzachary1","research",2,0,"false","Oklahoma County, US-OK, US",35.643044,-97.497249,"Brown Thrasher","Toxostoma rufum","Brown Thrasher","Aves",14898
"243","2015-05-11","theultimateswordsman","research",5,0,"false","Oklahoma County, US-OK, US",35.3894,-97.56781,"Domestic Muscovy Duck","Cairina moschata domestica","Domestic Muscovy Duck","Aves",204094
"244","2016-05-14","jlzachary1","research",3,0,"false","Oklahoma County, US-OK, US",35.643074,-97.497249,"Blue Jay","Cyanocitta cristata","Blue Jay","Aves",8229
"245","2016-05-23","mike45","research",2,0,"false","Oklahoma, US",35.3811055138,-97.5602804174,"Brown Thrasher","Toxostoma rufum","Brown Thrasher","Aves",14898
"246","2016-05-18","theultimateswordsman","research",3,0,"false","655 Research Pkwy, Oklahoma City, OK, US",35.474225,-97.5038616667,"American Robin","Turdus migratorius","American Robin","Aves",12727
"247","2015-02-07","arrowheadspiketail58","research",4,0,"false","Oklahoma County, OK",35.566705,-97.280923,"Evening Grosbeak","Coccothraustes vespertinus","Evening Grosbeak","Aves",9800
"248","2015-02-07","arrowheadspiketail58","research",3,0,"false","Oklahoma County, OK",35.566705,-97.280923,"Purple Finch","Haemorhous purpureus","Purple Finch","Aves",199841
"249","2014-01-04","arrowheadspiketail58","research",2,0,"false","Lake Hefner, Oklahoma County OK",35.55206,-97.583174,"Merlin","Falco columbarius","Merlin","Aves",4672
"250","2014-01-11","arrowheadspiketail58","research",3,0,"false","Lake Hefner, Oklahoma County OK",35.552017,-97.58246,"Great-tailed Grackle","Quiscalus mexicanus","Great-tailed Grackle","Aves",9607
"251","2013-08-09","arrowheadspiketail58","research",4,0,"false","Lake Overholser, Oklahoma County OK",35.502691,-97.670946,"South Polar Skua","Stercorarius maccormicki","South Polar Skua","Aves",144296
"252","2016-06-20","aerinwolf","research",1,0,"false","Oklahoma County, US-OK, US",35.4287109375,-97.2866973877,"House Sparrow","Passer domesticus","House Sparrow","Aves",13858
"253","2016-07-24","arrowheadspiketail58","research",2,0,"false","Martin Park, Oklahoma County Oklahoma",35.60523,-97.60802,"American Robin","Turdus migratorius","American Robin","Aves",12727
"254","2016-07-24","arrowheadspiketail58","research",3,0,"false","Lake Hefner, Oklahoma County Oklahoma",35.564742,-97.613311,"Common Loon","Gavia immer","Common Loon","Aves",4626
"255","2016-07-23","jlzachary1","research",2,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5576468892,-97.6113796234,"Forster's Tern","Sterna forsteri","Forster's Tern","Aves",4457
"256","2016-07-25","jlzachary1","research",2,0,"false","Edmond, OK, USA",35.6379632173,-97.4970960617,"Mallard","Anas platyrhynchos","Mallard","Aves",6930
"257","2016-07-23","jlzachary1","research",2,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5615395893,-97.6119375229,"Purple Martin","Progne subis","Purple Martin","Aves",11867
"258","2016-07-23","jlzachary1","research",2,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5619410678,-97.6112401485,"Northern Rough-winged Swallow","Stelgidopteryx serripennis","Northern Rough-winged Swallow","Aves",11970
"259","2016-07-23","jlzachary1","research",3,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5605795238,-97.6114439964,"Eastern Kingbird","Tyrannus tyrannus","Eastern Kingbird","Aves",16782
"260","2016-07-23","jlzachary1","research",3,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5595908047,-97.6119214296,"Northern Flicker","Colaptes auratus","Northern Flicker","Aves",18236
"261","2016-08-09","john129","research",2,0,"false","3405 Still Moon Cir, Edmond, OK, US",35.62263,-97.455345,"Mississippi Kite","Ictinia mississippiensis","Mississippi Kite","Aves",5416
